artist,hotness
TYR,0.598926
Cock Sparrer,0.598911
Madball,0.598806
Avi Buffalo,0.598792
The Swell Season,0.598769
Tankard,0.598755
Danger Mouse,0.598743
Brokencyde,0.598719
Pillar,0.598716
Balam Acab,0.598705
Solarstone,0.598663
Tonic,0.598656
Armand van Helden,0.598631
Cary Brothers,0.598594
Black Moth Super Rainbow,0.598575
Pokahontaz,0.598558
Harold Faltermeyer,0.598557
Belphegor,0.598533
Hamilton,0.598507
José Feliciano,0.59848
Bobby Darin,0.598456
Gilberto Gil,0.598418
Dishwalla,0.598404
VNM,0.598396
The Get Up Kids,0.598379
Soft Cell,0.598373
Cayucas,0.598352
Pete Rock,0.598349
The Pharcyde,0.598345
High Contrast,0.59829
Matias Aguayo,0.598278
Pelican,0.598239
Reverend Horton Heat,0.598221
Peter Maffay,0.598218
Metal Church,0.598212
Toploader,0.598198
Extrawelt,0.598176
Ases Falsos,0.598175
New York Dolls,0.598125
Martha Reeves & The Vandellas,0.598109
Athlete,0.598077
Municipal Waste,0.598
James LaBrie,0.597991
Mercury Rev,0.597945
The Spencer Davis Group,0.597898
Mustasch,0.597898
John Farnham,0.597876
Los Campesinos!,0.597876
Death in Vegas,0.597826
Steve Hackett,0.597783
Robert Cray,0.597748
Fats Domino,0.597691
4 Strings,0.597666
Wolf Parade,0.597664
Alan Silvestri,0.597653
Framing Hanley,0.59765
Kadavar,0.597637
Daniel Avery,0.597618
Freedom Call,0.597611
Astro,0.597606
Twisted Insane,0.597605
Squeeze,0.5976
Eyehategod,0.597589
The Ocean,0.597577
Dick Dale,0.597531
Anna Ternheim,0.597481
Owen,0.597437
Daniele Silvestri,0.597431
Saint Etienne,0.597405
Émilie Simon,0.597373
Craig Armstrong,0.597369
Sopor Aeternus & The Ensemble of Shadows,0.597353
Witchcraft,0.597348
White Denim,0.597343
The Brand New Heavies,0.597331
Old 97's,0.597281
Haken,0.597267
Anna Kendrick,0.597219
Detonautas Roque Clube,0.597209
BB Brunes,0.5972
Океан Ельзи,0.597171
EF,0.597129
Why?,0.597123
Teenage Fanclub,0.597118
Bonaparte,0.597116
I Fight Dragons,0.597084
Ladytron,0.59707
Asian Dub Foundation,0.596965
Shawn Lee,0.596925
Big Scary,0.596881
White Lion,0.596851
Dave Koz,0.596828
Stealers Wheel,0.596819
Vixen,0.596795
Savatage,0.596788
Orishas,0.596786
Meat Puppets,0.596777
Desire,0.596765
Neffa,0.596749
Pacific Air,0.596705
Kakkmaddafakka,0.596652
Star Slinger,0.596651
MSTRKRFT,0.596651
Mungo Jerry,0.596637
Erasmo Carlos,0.596631
Camila Moreno,0.596622
The Donnas,0.59658
Vince Guaraldi Trio,0.59657
Junior Boys,0.596568
Dark Funeral,0.596519
Dead Meadow,0.596488
Tim Janis,0.596485
Michael Sembello,0.596448
Galactic,0.596445
Sleep Party People,0.596442
La Bien Querida,0.596429
10 000 Maniacs,0.596407
Okkervil River,0.596394
Lee Ritenour,0.596389
Bilal,0.596383
Orianthi,0.596368
Tindersticks,0.596367
Shout Out Louds,0.596336
Smith Westerns,0.59633
Bill Callahan,0.596321
La Renga,0.596317
Ry Cooder,0.596299
Floating Points,0.596291
Lit,0.59628
ASP,0.596267
Tre allegri ragazzi morti,0.596246
Lightnin' Hopkins,0.596224
Kylesa,0.596211
Sebadoh,0.596208
The Meters,0.596183
Brian Culbertson,0.596182
Nosowska,0.596153
Canned Heat,0.596146
The Faceless,0.596129
Jimmy Page,0.596123
The Coasters,0.596119
Siriusmo,0.596116
Małpa,0.596109
Wheatus,0.596104
Mägo de Oz,0.596087
Alice Francis,0.596084
Beth Orton,0.596082
The Qemists,0.596072
Nautilus Pompilius,0.596064
Budka Suflera,0.596033
Mono,0.595976
Garfunkel and Oates,0.59597
Verdena,0.595966
Tape Five,0.59596
Blood on the Dance Floor,0.595913
Villa Cariño,0.59588
Arthur Russell,0.595858
Jeremy Soule,0.595853
Xiu Xiu,0.595824
Dave Matthews,0.595811
Blank & Jones,0.59581
Uncle Tupelo,0.595794
Crosby  Stills & Nash,0.595783
GD&TOP,0.595775
John Powell,0.595772
Renato Zero,0.59573
King Charles,0.595692
Sergei Rachmaninoff,0.595578
XXYYXX,0.595534
Michael Schenker Group,0.595533
Slowdive,0.595523
Shadows Fall,0.595492
Feeder,0.595434
Israel Vibration,0.595412
Apparat,0.595386
Illya Kuryaki &  The Valderramas,0.595363
Illya Kuryaki And The Valderramas,0.595363
This Town Needs Guns,0.595353
Bowerbirds,0.59535
Kim Carnes,0.595343
Flunk,0.595328
Django Reinhardt,0.595325
Hatesphere,0.595295
Jon Schmidt,0.59525
Joan Miquel Oliver,0.595245
Hooverphonic,0.595218
Jonathan Coulton,0.595202
Giuseppe Verdi,0.595183
The Sundays,0.595177
Into It. Over It.,0.595156
Every Avenue,0.595154
The Shoes,0.595129
Hocus Pocus,0.595128
Toxic Holocaust,0.595125
Johnny Marr,0.595102
Tom Zé,0.595099
The Joy Formidable,0.595098
Menahan Street Band,0.595096
Propagandhi,0.595096
Teen Daze,0.595082
A Tribe Called Red,0.595068
Tiny Moving Parts,0.595057
GWAR,0.595052
pg.lost,0.595044
2 Minutos,0.59501
Nile,0.594948
Dustin O'Halloran,0.594945
Cult of Luna,0.594944
Lindsey Buckingham,0.594904
Au Revoir Simone,0.594903
Abel Korzeniowski,0.594859
Caesars,0.594849
Little Joy,0.594837
The Spinners,0.594832
Dawid Podsiadło,0.594808
Kids in Glass Houses,0.594805
Serena Ryder,0.594799
The Dresden Dolls,0.594797
New Edition,0.594761
Lemon Jelly,0.594735
Palisades,0.594726
Front Line Assembly,0.59468
Johnny Mathis,0.594663
Foxing,0.594663
Paul Gilbert,0.59466
Jewel,0.594613
Project Pitchfork,0.594604
Judy Garland,0.594603
Death in June,0.594595
Face to Face,0.594533
Alborosie,0.594522
George Gershwin,0.594504
Michael Giacchino,0.594483
Rhian Sheehan,0.59446
High on Fire,0.594442
Jamie Lidell,0.594419
Inti-Illimani,0.594414
Emil Bulls,0.59439
Vinicio Capossela,0.594367
Cameo,0.594356
Deap Vally,0.594349
ZPU,0.594348
Stephen Malkmus and the Jicks,0.594343
Gabriel Fauré,0.594313
Maurice Ravel,0.594308
Leprous,0.594295
Brotha Lynch Hung,0.594293
Oh  Sleeper,0.59429
Actress,0.594287
Nick Lowe,0.594272
Parliament,0.594248
The Distillers,0.594211
Medeski  Martin and Wood,0.5942
El Perro del Mar,0.594198
Lettuce,0.594196
Wolves At The Gate,0.594115
Falco,0.59411
Quantic,0.594109
Kindness,0.594097
Mayra Andrade,0.594083
Paul Cardall,0.594011
Second,0.594
Cold,0.593972
Blackfield,0.59397
The Tragically Hip,0.593926
Daryl Hall,0.593915
Amanda Seyfried,0.593905
Galaxie 500,0.593904
Luigi Boccherini,0.593901
Richie Sambora,0.593898
Summer Camp,0.593877
RAN,0.593877
Black Tide,0.593868
Someone Still Loves You Boris Yeltsin,0.593851
Blood Red Shoes,0.59383
Trombone Shorty,0.593792
Deluxe,0.593786
Rome,0.593784
L7,0.593747
Kiko Loureiro,0.593744
Harold Budd,0.593711
Michelle Branch,0.593664
DCVDNS,0.593616
Deva Premal,0.593603
After the Burial,0.593571
Pete Townshend,0.593547
Yellow Ostrich,0.593498
Richard Thompson,0.593494
The Righteous Brothers,0.593457
Joe Purdy,0.593452
Pete Rock & C.L. Smooth,0.593452
Teena Marie,0.593451
SWV,0.593439
Captain Beefheart & His Magic Band,0.593402
Lil B,0.593392
Ray Parker Jr.,0.593366
Jacky,0.593365
Sentenced,0.593291
Smile Empty Soul,0.593249
Aaron Neville,0.593239
Katherine Jenkins,0.593194
Joey Ramone,0.59319
Carla Morrison,0.593188
Will Downing,0.593147
Dirty Beaches,0.593146
Widowspeak,0.593123
Nick Cave,0.593101
The Ventures,0.593098
Danger,0.593043
Tangerine Dream,0.593
Cursive,0.592991
Onda Vaga,0.592986
Amelia Lily,0.592971
Steve Perry,0.592964
Julia Holter,0.592961
Barrington Levy,0.592955
Porter,0.592924
Dubioza Kolektiv,0.592917
Reckless Love,0.592912
Wishbone Ash,0.592889
Evans Blue,0.592866
Unwritten Law,0.592859
Harry Nilsson,0.592833
Franz Joseph Haydn,0.592817
The Buggles,0.592785
Smokey Robinson and The Miracles,0.592772
Angel,0.592769
Inner Circle,0.592744
1349,0.592728
Abney Park,0.592688
Trent Dabbs,0.592683
Destroyer,0.592666
The Ink Spots,0.592659
Alex Winston,0.592602
Tantric,0.592582
Me First and the Gimme Gimmes,0.592535
Walter Trout,0.592514
Noir,0.592503
Johann Pachelbel,0.592496
Fairport Convention,0.592485
Sneaker Pimps,0.592485
Deee-Lite,0.592484
Ratos de Porão,0.592457
The Drifters,0.59242
Suzi Quatro,0.592411
H2O,0.592384
Akua Naru,0.592347
Beacon,0.592332
Max Romeo,0.592322
Cracker,0.592317
The Stooges,0.592291
Manuel García,0.59223
Jane Monheit,0.592203
Arkona,0.592181
Orphaned Land,0.592174
Nino Rota,0.59217
Eminence,0.592158
Kenny Burrell,0.592068
Raphael,0.592021
Thirteen Senses,0.592007
Frou Frou,0.591995
Kinky,0.591982
Faces,0.591979
Miniature Tigers,0.591932
New Model Army,0.59193
Uncle Acid & the Deadbeats,0.591879
Uncle Acid and the Deadbeats,0.591879
The Beta Band,0.591852
Cynic,0.591848
Diary of Dreams,0.591782
Paté de Fuá,0.591781
Edwin Starr,0.591744
La Habitación Roja,0.591739
Suicide Commando,0.591736
Hey Monday,0.591734
Bombino,0.591728
Belleruche,0.591677
36 Crazyfists,0.591676
Kevin Rudolf,0.591624
GBH,0.591612
Emperor,0.591602
Axel Boman,0.591585
Krokus,0.591582
Chumbawamba,0.591571
B-Real,0.591548
Hard-Fi,0.59153
Moondog,0.591515
Cattle Decapitation,0.591487
Blaze,0.591466
Blouse,0.591458
Raf,0.591447
Fred Astaire,0.591406
Rachel Portman,0.591384
Modern Life Is War,0.59138
The Andrews Sisters,0.591357
Jamal,0.591354
Your Demise,0.59135
Aborted,0.591258
Sammy Davis  Jr.,0.591246
Katharine McPhee,0.59123
The Dave Brubeck Quartet,0.59122
George Winston,0.591212
Luis Alberto Spinetta,0.591211
Dead or Alive,0.591169
Peter Murphy,0.591169
Chancho En Piedra,0.591168
The Hooters,0.591133
Connie Francis,0.591131
The Atomic Bitchwax,0.591131
Eek-a-Mouse,0.591115
Acid King,0.591103
Nikki Lane,0.591088
Brian McFadden,0.591081
Farben Lehre,0.591063
Dan Mangan,0.590989
The Future Sound of London,0.590984
Hadouken!,0.59091
Glassjaw,0.590883
Manfred Mann's Earth Band,0.590859
Indians,0.590853
John Murphy,0.590846
Ghost Brigade,0.590821
Mulatu Astatke,0.590759
Roger Hodgson,0.590717
Buzzcocks,0.590714
Anaïs Mitchell,0.590687
EVE 6,0.590675
Saltatio Mortis,0.59067
Bret Michaels,0.590648
The Thermals,0.590626
Hermana Glenda,0.590626
Heaven 17,0.590609
Marlena Shaw,0.590609
Modjo,0.590592
Kris Kross,0.590509
Lorn,0.590488
MellowHype,0.590458
Norma Jean,0.590439
Jorge Drexler,0.590412
Blackmore's Night,0.590391
Unearth,0.590366
Vivendo do Ócio,0.590339
Sin Bandera,0.590328
Waldeck,0.59032
Oz,0.590298
Hauschka,0.590254
The Dear Hunter,0.590201
Cinderella,0.590176
Jeff Loomis,0.590173
Forest Swords,0.590161
King Tubby,0.590156
Tiromancino,0.590131
Telekinesis,0.59013
MNDR,0.590125
Pete Tong,0.590106
Aes Dana,0.590096
Vildhjarta,0.590095
Medicine,0.590057
eRRdeKa,0.590032
808 State,0.59001
Cloudkicker,0.590007
Moonsorrow,0.589993
Nino Bravo,0.589956
Starsailor,0.589918
Lhasa de Sela,0.589903
Gesaffelstein,0.589902
The Derek Trucks Band,0.589902
Krisiun,0.589866
American Head Charge,0.589865
Masta Ace,0.589857
Danny Byrd,0.589821
Axel Rudi Pell,0.58982
Glasvegas,0.589801
Stryper,0.589775
Shalamar,0.589756
Disarmonia Mundi,0.589742
Figure,0.589701
Marina Lima,0.589683
The Perishers,0.589668
Hellogoodbye,0.589646
I Killed the Prom Queen,0.589634
Sunny Day Real Estate,0.589616
Susan Tedeschi,0.589598
Nancy Wilson,0.589594
Gun,0.589588
Last Dinosaurs,0.589582
Rodrigo Leão,0.589535
Cold Cave,0.589504
The Lawrence Arms,0.589497
We Are the Ocean,0.589492
Bolt Thrower,0.58949
Skream,0.589474
Jett Rebel,0.589463
I See Stars,0.589425
Taproot,0.589415
Spyro Gyra,0.589377
Billie Joe + Norah,0.589367
Pat Metheny Group,0.589348
Wolves in the Throne Room,0.589256
Sarah Blasko,0.589209
Ash,0.589202
Violator,0.589188
dredg,0.589165
Fanfarlo,0.58915
Darren Hayes,0.589131
Bonfire,0.589084
Âme,0.589081
The Submarines,0.589065
Anna Nalick,0.589062
Rage,0.589038
FM Belfast,0.589037
Moonspell,0.589029
Иван Дорн,0.589006
Raider Klan,0.588985
Blind Faith,0.588982
Tomahawk,0.588975
Milow,0.58897
Afterhours,0.588967
Y&T,0.588957
Mr. Bungle,0.588943
Leadbelly,0.588932
Current 93,0.588875
I the Mighty,0.588864
Amiina,0.588863
Randy Crawford,0.588839
Elmore James,0.588815
Haste the Day,0.588814
Farin Urlaub Racing Team,0.588811
The Bird and the Bee,0.588804
Diablo Swing Orchestra,0.588797
Malukah,0.58878
Paul Revere & The Raiders,0.588779
Ida Maria,0.588735
Zbigniew Preisner,0.588672
The Magic Numbers,0.588647
Benjamin Biolay,0.588641
Fool's Garden,0.58864
Van She,0.588634
Outasight,0.588633
Pomplamoose,0.588626
Volcano Choir,0.588623
Jimmy Ruffin,0.588613
Martin L. Gore,0.588609
Soulwax,0.588599
Grinderman,0.588589
Del Shannon,0.588576
Elvenking,0.588565
Box Car Racer,0.588515
Nicola Roberts,0.588465
Misty Edwards,0.588431
H.E.A.T,0.588406
Lizz Wright,0.588404
Heidevolk,0.588388
Novos Baianos,0.588364
Darkside,0.588349
Chico Trujillo,0.588308
Winds of Plague,0.588272
Unleashed,0.588244
Goatwhore,0.588241
Jessy Lanza,0.588233
Textures,0.588223
Angelo Branduardi,0.588218
Shwayze,0.588166
Electronic,0.588159
The Felice Brothers,0.588159
Sister Sin,0.588121
Café Tacvba,0.588031
Hercules and Love Affair,0.587976
Jeff Beal,0.587922
El Canto del Loco,0.587899
Ne Obliviscaris,0.587873
Mokoma,0.587843
Julian Marley,0.587804
Big Bad Voodoo Daddy,0.587783
Acoustic Alchemy,0.587759
David Byrne,0.587751
Keller Williams,0.587722
Soen,0.587697
Coil,0.587667
The Mission,0.587631
British Sea Power,0.587596
Madlib,0.587578
The Gap Band,0.587484
Magnetic Man,0.587464
Maceo Parker,0.587423
Porcelain Raft,0.587349
Camel,0.587324
Carpathian Forest,0.587317
Be'lakor,0.587284
Blindside,0.587275
Wings,0.587241
Random Rab,0.587238
The Pigeon Detectives,0.587219
Revocation,0.587204
Joachim Garraud,0.587183
Warren Haynes,0.587155
Bane,0.587145
Grandaddy,0.587138
Thompson Twins,0.58712
Bathory,0.587085
Beware of Safety,0.587079
Trans-Siberian Orchestra,0.587053
Héctor Lavoe,0.587022
Kreayshawn,0.586984
Kimya Dawson,0.586975
Cold Specks,0.586894
Ian Brown,0.586887
Christopher Cross,0.586881
John 5,0.586839
Harry Chapin,0.586831
Pinback,0.586796
Daniel Johnston,0.586782
Digable Planets,0.586704
Deep Blue Something,0.586683
Blood  Sweat & Tears,0.586682
Ляпис Трубецкой,0.58667
Have a Nice Life,0.586634
The Bad Plus,0.586624
Lazerhawk,0.586612
Love,0.586609
Team Sleep,0.586608
Gorgoroth,0.586602
Rock Mafia,0.58658
Des'ree,0.586556
Sin Fang,0.58655
Massacre,0.586534
Marty Friedman,0.586525
Groundislava,0.586522
Tulipa Ruiz,0.58651
Body Language,0.586492
Badly Drawn Boy,0.586463
Stardust,0.586462
Pig Destroyer,0.586442
Nonpalidece,0.586424
Pih,0.586421
Yellowman,0.58642
Pereza,0.586399
Nox Arcana,0.586389
Super Furry Animals,0.586382
Jon Bon Jovi,0.586379
Crucified Barbara,0.586377
Samantha Fish,0.586324
Igorrr,0.586314
Goldie,0.5863
My Brightest Diamond,0.586278
Gilbert O'Sullivan,0.586251
Lionheart,0.586246
Before the Dawn,0.586221
Julee Cruise,0.586216
Frontier Ruckus,0.58621
Kix,0.586205
Anya Marina,0.58619
Sir Mix-A-Lot,0.58615
Drudkh,0.586148
Jay-Z & Kanye West,0.586144
Necrophagist,0.58612
Globus,0.586088
Rezonate,0.586077
Godflesh,0.586006
Cocoon,0.585998
Jacob Miller,0.585984
Here We Go Magic,0.585982
Die Apokalyptischen Reiter,0.585977
Art of Noise,0.585973
Hiromi,0.585944
Emphatic,0.58591
Jorn,0.585909
Tommy Torres,0.585909
Gomez,0.58587
Days of the New,0.585866
Glass Cloud,0.585816
Joanne Shaw Taylor,0.585798
Majical Cloudz,0.585789
Toy,0.585787
Mahalia Jackson,0.585782
Lydia,0.58578
Lily & Madeleine,0.58577
The Lovin' Spoonful,0.58575
Heaven's Basement,0.585723
Winger,0.585717
Tarja,0.585717
Gabriella Cilmi,0.585699
Iwan Fals,0.585671
Storm,0.585627
Assemblage 23,0.585605
DJ Rashad,0.585573
Ray Wylie Hubbard,0.585571
Yuksek,0.585559
Manfred Mann,0.585558
Norman Brown,0.58555
I Declare War,0.585541
Sybreed,0.585496
Bebe,0.585492
Oceanlab,0.585478
X,0.58545
Daze,0.585432
Cornershop,0.585407
Jessica Pratt,0.585402
Skeletonwitch,0.585394
Cássia Eller,0.585357
The Chordettes,0.585347
Mor ve Ötesi,0.585282
Bronski Beat,0.585246
Wang Chung,0.585232
Tiamat,0.585231
The Academy Is...,0.58523
Angelo Badalamenti,0.585202
Empire! Empire! (I Was a Lonely Estate),0.585195
Wooden Shjips,0.585188
Nano Stern,0.585181
Peter Doherty,0.585169
Los Tetas,0.585158
Midnight Juggernauts,0.585144
Len,0.585055
Oscar Isaac,0.585013
Chthonic,0.584998
When Saints Go Machine,0.584994
RAC,0.584986
Bohren & der Club of Gore,0.584951
Seapony,0.584919
Nasum,0.584904
Einstürzende Neubauten,0.584896
Murderdolls,0.584882
Flying Colors,0.584861
Vast,0.584835
Ocean Colour Scene,0.584835
Owl Eyes,0.584757
Ana Cañas,0.584752
Lusine,0.584713
Hundreds,0.584697
Elf,0.584691
Escala,0.584684
Screamin' Jay Hawkins,0.584683
Malevolent Creation,0.584682
The Boomtown Rats,0.584667
Cassidy,0.584647
Nasty,0.584633
Powerwolf,0.584632
Henry Jackman,0.584631
Tony Joe White,0.584611
Finley Quaye,0.584587
Patrick Wolf,0.58458
If These Trees Could Talk,0.584579
DJ Screw,0.584549
Jace Everett,0.584528
Jerry Cantrell,0.584525
The Stylistics,0.584498
Dean Blunt,0.584468
Dean Blunt and Inga Copeland,0.584468
Eddy Grant,0.584406
Bill Conti,0.584406
Mott the Hoople,0.584356
Paul Hardcastle,0.584353
León Larregui,0.584344
Tim Berg,0.58434
Meredith Brooks,0.584312
Hanzel und Gretyl,0.584298
La Santa Cecilia,0.584292
Gustavo Santaolalla,0.584273
Francesco Guccini,0.584259
Ibrahim Maalouf,0.584253
Masterplan,0.584214
Piotr Rogucki,0.584205
Arcturus,0.584199
General Elektriks,0.584197
Nevermore,0.584178
O-Zone,0.584168
Solomon Burke,0.584148
Koniec Świata,0.58411
The Field,0.584099
Hacktivist,0.584096
Firewind,0.58409
The Primitives,0.584073
Tesla Boy,0.584071
Tommy James & The Shondells,0.584066
Ten Years After,0.584059
Anastacia,0.584049
Trevor Morris,0.584032
I Monster,0.584016
Lene Marlin,0.584005
Albert Hammond,0.58399
Meryl Streep,0.583954
Sonny & Cher,0.583944
Way Out West,0.583909
Mano Negra,0.583901
Lust for Youth,0.583872
Mad Professor,0.583868
Bill Evans Trio,0.583867
Cachorro Grande,0.583866
Esbjörn Svensson Trio,0.583864
Black Mountain,0.583838
Epic Rap Battles Of History,0.583818
Tunng,0.583809
Lemâitre,0.583809
Vespas Mandarinas,0.583804
Erik Mongrain,0.583804
Right Said Fred,0.583767
Klamydia,0.583754
Stan SB,0.583732
DANGERDOOM,0.583719
The Pineapple Thief,0.583718
The Chameleons,0.583701
Grendel,0.58369
Backyard Babies,0.583662
Michael Monroe,0.583659
Shearwater,0.583639
Japan,0.583569
Tony Toni Toné,0.583556
Fenech-Soler,0.583547
Aesthetic Perfection,0.583546
Lali Puna,0.583539
Conjure One,0.583527
Scott McKenzie,0.583521
Lionel Hampton,0.583495
The Hellacopters,0.583466
The Pogues,0.583443
Saint Vitus,0.583385
John Travolta,0.583379
Laurel Halo,0.583365
John Mayall,0.58336
Lisandro Aristimuño,0.583359
Vanessa-Mae,0.583358
Knorkator,0.58335
Enforcer,0.583325
Fireworks,0.583304
Georges Brassens,0.583287
Sean Lennon,0.583279
Mutual Benefit,0.58326
Dente,0.583256
Nina Hagen,0.583219
Adolescents,0.583216
Circus Maximus,0.583176
Leftover Salmon,0.583166
Fanfare Ciocărlia,0.583144
Biohazard,0.583138
Iron Butterfly,0.583129
Dream Evil,0.583112
Richie Havens,0.583098
Cloud Control,0.583025
Scale the Summit,0.583002
Bonnie 'Prince' Billy,0.582997
Orden Ogan,0.582933
These New Puritans,0.582921
Filipe Catto,0.582916
Jon Brion,0.582911
Grave,0.582888
Devin Townsend Project,0.582877
Tiê,0.582852
Angra,0.582832
Empyrium,0.582825
The Veils,0.58279
Molly Hatchet,0.582771
Stereolab,0.582767
Hooray For Earth,0.582765
Rachid Taha,0.582755
Eddie Cochran,0.582754
Middle Brother,0.58273
Mother Love Bone,0.582729
GG Allin,0.582698
Crystal Stilts,0.582691
Prefab Sprout,0.582668
jj,0.582664
London Music Works,0.582653
Butthole Surfers,0.5826
We Are the Fallen,0.582582
Niki & the Dove,0.582576
God Help the Girl,0.582522
Grzegorz Turnau,0.582521
Cutting Crew,0.582488
Saurom,0.582478
Norther,0.582468
Timbalada,0.582437
Enabler,0.582426
Hayley Westenra,0.582416
The Crystals,0.582413
CunninLynguists,0.582395
Typhoon,0.582377
Samael,0.582376
Mt Eden,0.582362
Cibo Matto,0.582347
Chickenfoot,0.582319
McCoy Tyner,0.582315
Say Hi,0.582297
Saga,0.582296
Stray Cats,0.582294
The Bill,0.582289
Frittenbude,0.582282
All Them Witches,0.582272
Young Magic,0.582255
Suff Daddy,0.582232
Lush,0.582221
Selvagens À Procura de Lei,0.58222
Baustelle,0.582215
Memory Tapes,0.582205
The Tokens,0.582197
Coal Chamber,0.582197
Said the Whale,0.582189
School of Seven Bells,0.582171
John Zorn,0.58217
Badfinger,0.58215
XTC,0.582131
Dark Moor,0.582128
Alexander O'Neal,0.582116
Son Volt,0.582109
Hallucinogen,0.582095
Affiance,0.582095
Os Mutantes,0.58208
Mountain,0.582079
Robyn Hitchcock,0.582078
Jim Morrison,0.582063
Eisley,0.582052
Discovery,0.582027
Robert Palmer,0.582009
Long Arm,0.581993
Dark Dark Dark,0.581972
Forever Came Calling,0.581942
Return to Forever,0.581924
Freelance Whales,0.581915
Primordial,0.581909
Polar Bear Club,0.581906
Operation Ivy,0.581906
Jan Delay,0.581893
Dream On  Dreamer,0.581871
Lee Foss,0.58185
The KVB,0.581838
Thieves Like Us,0.581836
Thunder,0.581834
Low Roar,0.581816
Spineshank,0.581806
Tera Melos,0.581804
The Honorary Title,0.581802
Link Wray,0.581795
Arrested Development,0.581788
Mike Patton,0.581756
Caravan,0.581756
El Cuarteto De Nos,0.581713
Le Luci Della Centrale Elettrica,0.581684
Hüsker Dü,0.581636
Vesa-Matti Loiri,0.581612
Lord Of The Lost,0.581607
Dokken,0.581597
The Unguided,0.581591
Angel Olsen,0.581541
Mariana Aydar,0.581537
Friska Viljor,0.581527
Trust,0.581495
B.J. Thomas,0.581421
Ministri,0.581402
DeadLock,0.581397
Toadies,0.58139
DJ Krush,0.581366
Porcelain Black,0.581294
Spock's Beard,0.581271
Landon Pigg,0.581269
Asphyx,0.581262
Panda Dub,0.581261
Vintage Trouble,0.581251
Donell Jones,0.581245
Evile,0.581233
B2K,0.581229
Big Country,0.581221
Planet Funk,0.581215
Él mató a un policía motorizado,0.581182
Maxence Cyrin,0.581107
Shahin Najafi,0.581092
Ratt,0.58108
