from,to,country,city,state,price,color,nonstop,time,link,img,lat,lng
"sfo","lmma","Mexico","Los Mochis","","185","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/lmma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=185","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","25.8010777","-108.9403671",
"sfo","bgma","United States","Binghamton","NY","186","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/bgma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=186","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","42.2081084","-75.9820633",
"sfo","faya","United States","Fayetteville","NC","186","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/faya?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=186","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","34.9883246","-78.8812119",
"sfo","cula","Mexico","Culiacan","","187","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/cula?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=187","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","24.755903","-107.4151919",
"sfo","tlca","Mexico","Toluca","","187","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/tlca?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=187","https://content.skyscnr.com/c5f3edb3f1a6f05f081a7f959d02765d/GettyImages-139711565.jpg?resize=500px:500px&quality=60undefined","19.3389479","-99.5698355",
"sfo","hhha","United States","Hilton Head","SC","188","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/hhha?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=188","https://content.skyscnr.com/3dbad10375a2419bba4cae748b9de986/GettyImages-515769157.jpg?resize=500px:500px&quality=60undefined","37.6289912","-122.4222057",
"sfo","pxmb","Mexico","Puerto Escondido","","188","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/pxmb?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=188","https://content.skyscnr.com/55755454909837ad18a66bc2e464fad5/GettyImages-178735641.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","boga","Colombia","Bogota","","188","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/boga?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=188","https://content.skyscnr.com/91a3af3b70ff1445ab546f2fc37c68e2/gettyimages-530753093.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","jlna","United States","Joplin","MO","189","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/jlna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=189","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","37.0909202","-94.512991",
"sfo","tgza","Mexico","Tuxtla Gutierrez","","189","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/tgza?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=189","https://content.skyscnr.com/be0e52a5115fafa6664bbf55b386c655/eyeem-26050318-78672979.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","ziha","Mexico","Ixtapa / Zihuatanejo","","189","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ziha?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/37b9962bfb0db0bc8295897fc46f878c/eyeem-26050318-100573356.jpg?resize=500px:500px&quality=60undefined","17.6625661","-101.58734",
"sfo","pfna","United States","Panama City","FL","191","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/pfna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=191","https://content.skyscnr.com/63b5c37ddbdac862758ec6fce796e5b8/GettyImages-178710877.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","abea","United States","Allentown","PA","192","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/abea?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=192","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","40.6516458","-75.4440964",
"sfo","leba","United States","Lebanon","NH","192","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/leba?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=192","https://content.skyscnr.com/90c21f71d99f59fad0f04b3dd75b48ef/GettyImages-153368947.jpg?resize=500px:500px&quality=60undefined","43.6249449","-72.3086409",
"sfo","myra","United States","Myrtle Beach","SC","192","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/myra?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=192","https://content.skyscnr.com/432e69ea3cf3eaa457343b447d2c7aee/GettyImages-480423737.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","vpsa","United States","Valparaiso","FL","192","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/vpsa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=192","https://content.skyscnr.com/15aa4a1f0b344c0cdf8272a321aea28f/GettyImages-494094575.jpg?resize=500px:500px&quality=60undefined","30.495438","-86.549817",
"sfo","vsaa","Mexico","Villahermosa","","192","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/vsaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=192","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","17.9954346","-92.8191128",
"sfo","lyha","United States","Lynchburg","VA","193","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/lyha?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=193","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","37.35647","-79.170771",
"sfo","bhma","United States","Birmingham","AL","194","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/bhma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=194","https://content.skyscnr.com/d9864aea4354c1fbbbe4248086537296/GettyImages-477016451.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","mbsa","United States","Midland","MI","194","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mbsa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=194","https://content.skyscnr.com/f2d943ff51ffcc28dda1b4044c080ae2/GettyImages-472834196.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","sbna","United States","South Bend","IN","194","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/sbna?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=194","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","41.6717421","-86.2483165",
"sfo","gspa","United States","Greenville","SC","195","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/gspa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=195","https://content.skyscnr.com/af51e9b2c9733656e9a3331a2844aebd/GettyImages-188055544.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","iaga","United States","Niagara Falls","NY","196","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/iaga?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=196","https://content.skyscnr.com/6058e17ed59d975f16392e1dc70e3e2d/GettyImages-157767231.jpg?resize=500px:500px&quality=60undefined","43.084478","-79.061994",
"sfo","orfa","United States","Norfolk","VA","196","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/orfa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=196","https://content.skyscnr.com/fd7998095f911126611f1ee7fc5467b5/GettyImages-86504319.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","phfa","United States","Newport News","VA","196","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/phfa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","37.1260444","-76.5317084",
"sfo","oaja","United States","Jacksonville","NC","198","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/oaja?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=198","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","34.8289963","-77.6070081",
"sfo","ilma","United States","Wilmington","NC","198","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/ilma?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=198","https://content.skyscnr.com/dfa78a9cd526c13133be41c7cf15ae2c/GettyImages-151422569.jpg?resize=500px:500px&quality=60undefined","0","0",
"sfo","idaa","United States","Idaho Falls","ID","199","green","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/idaa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=199","https://content.skyscnr.com/a565af1a53e910fc50100fd2a9fb7f6f/GettyImages-177270884.jpg?resize=500px:500px&quality=60undefined","43.5124128","-112.0735277",
"sfo","lbea","United States","Latrobe","PA","199","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/lbea?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","40.2730644","-79.4082315",
"sfo","tapa","Mexico","Tapachula","","200","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/tapa?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=200","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","14.907038","-92.2620731",
"sfo","lnka","United States","Lincoln","NE","201","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/lnka?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=201","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","0","0",
"sfo","mida","Mexico","Merida","","201","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mida?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=201","https://content.skyscnr.com/51556bdf262ebeab4e758ffbc3dc4a5c/GettyImages-540996115.jpg?resize=500px:500px&quality=60undefined","20.9673702","-89.5925857",
"sfo","mota","United States","Minot","ND","202","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/mota?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=202","https://content.skyscnr.com/5b4d472e7614d0edb01952574069c6c8/fillter-illu.svg?resize=500px:500px&quality=90undefined","0","0",
"sfo","avla","United States","Asheville","NC","203","yellow","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/avla?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3&qp_prevPrice=203","https://content.skyscnr.com/7bc4dd59864dc8396be9d298f1cdf865/GettyImages-148051012.jpg?resize=500px:500px&quality=60undefined","35.591497","-82.529054",
"sfo","trca","Mexico","Torreon","","203","","1+ stops","Fri Feb 02 2018 14:17:45 GMT-0800 (PST)","https://www.skyscanner.com/transport/flights/sfo/trca?adults=1&children=0&adultsv2=1&childrenv2=&infants=0&cabinclass=economy&rtn=0&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false&oym=1802&qp_prevProvider=ins_browse&qp_prevCurrency=USD&priceSourceId=b3ms-UK1-3","https://content.skyscnr.com/cef4571299207fd395a5a33f890205bc/GettyImages-185024962.jpg?resize=500px:500px&quality=60undefined","0","0",
